,ai_pred,huma_pred,mines,metadata
21,0.19239554930596128,0.1237532829137571,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 22.537731003959845, 'wind_speed': 15.004781940110021, 'visibility': 95.28759236225429, 'precipitation': 0.0}"
22,0.412249539697495,0.7100156735414058,2.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 18.898111444651583, 'wind_speed': 10.9926693598369, 'visibility': 81.52291199830871, 'precipitation': 0.0}"
23,0.140810540325489,0.11251303800423522,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 16.933919418872964, 'wind_speed': 15.12683751226367, 'visibility': 96.83481960861444, 'precipitation': 0.0}"
24,0.07036353093960508,0.18312692287194615,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 20.266787436202556, 'wind_speed': 12.794932969777562, 'visibility': 93.5381345140981, 'precipitation': 0.0}"
25,0.11920292202211755,0.0725948436490993,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 19.76386791467765, 'wind_speed': 12.581553407983048, 'visibility': 94.71846584016879, 'precipitation': 0.0}"
26,0.11920292202211755,0.0725948436490993,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 19.76386791467765, 'wind_speed': 12.581553407983048, 'visibility': 94.71846584016879, 'precipitation': 0.0}"
27,0.11920292202211755,0.1305882627259867,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 17.277310292731475, 'wind_speed': 13.854521031748702, 'visibility': 88.19819660382169, 'precipitation': 4.223324690608281}"
28,0.12727092507428542,0.11920292202211755,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 17.314892029217148, 'wind_speed': 16.02603304187273, 'visibility': 97.55086718568751, 'precipitation': 0.0}"
29,0.10932563445855906,0.23007937573515053,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 20.53734094695171, 'wind_speed': 13.390541478223543, 'visibility': 90.53662660044762, 'precipitation': 0.0}"
30,0.10932563445855906,0.23007937573515053,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 20.53734094695171, 'wind_speed': 13.390541478223543, 'visibility': 90.53662660044762, 'precipitation': 0.0}"
31,0.8075719534787812,0.8807970779778823,2.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 21.02214458859267, 'wind_speed': 16.93641908524119, 'visibility': 97.15294909464208, 'precipitation': 0.0}"
32,0.8075719534787812,0.8807970779778823,2.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 21.02214458859267, 'wind_speed': 16.93641908524119, 'visibility': 97.15294909464208, 'precipitation': 0.0}"
33,0.10932563445855906,0.23007937573515053,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 20.53734094695171, 'wind_speed': 13.390541478223543, 'visibility': 90.53662660044762, 'precipitation': 0.0}"
34,0.10932563445855906,0.23007937573515053,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 20.53734094695171, 'wind_speed': 13.390541478223543, 'visibility': 90.53662660044762, 'precipitation': 0.0}"
35,0.9214941465205018,0.06388914918881616,2.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 21.524494624621212, 'wind_speed': 11.53554170219411, 'visibility': 0.0, 'precipitation': 25.679336263028368}"
36,0.9594981307319111,0.7556481978290674,2.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 20.03493819096595, 'wind_speed': 10.764417770617655, 'visibility': 79.50731287529146, 'precipitation': 0.0}"
37,0.9594981307319111,0.7556481978290674,2.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 20.03493819096595, 'wind_speed': 10.764417770617655, 'visibility': 79.50731287529146, 'precipitation': 0.0}"
38,0.24602257640569572,0.31427732732924407,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 19.488889905285312, 'wind_speed': 9.566045013941817, 'visibility': 78.29060537240709, 'precipitation': 0.0}"
39,0.10273055900088149,0.3206941374223824,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 22.65240622741947, 'wind_speed': 14.105914889941978, 'visibility': 93.7620398886178, 'precipitation': 0.0}"
40,0.4407057999545768,0.8439650802785018,2.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 24.254425107171095, 'wind_speed': 20.449661015240398, 'visibility': 95.46002678488021, 'precipitation': 0.0}"
41,0.967274554596792,0.7952901498513024,2.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 29.684193837876027, 'wind_speed': 17.03749005276518, 'visibility': 88.18967119458571, 'precipitation': 2.9144827601335765}"
42,0.967274554596792,0.7952901498513024,2.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 29.684193837876027, 'wind_speed': 17.03749005276518, 'visibility': 88.18967119458571, 'precipitation': 2.9144827601335765}"
43,0.14113927039662574,0.30342428293645873,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 15.292141819687593, 'wind_speed': 17.938163194184085, 'visibility': 95.60898609118573, 'precipitation': 0.0}"
44,0.19366004065306894,0.21621565031234857,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 18.272681216573247, 'wind_speed': 15.522739107779701, 'visibility': 96.20850963720655, 'precipitation': 0.0}"
45,0.09512356273950001,0.12827756987070643,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 20.728016794825894, 'wind_speed': 10.155752870988021, 'visibility': 96.92418237639791, 'precipitation': 0.0}"
46,0.18803965471975215,0.15552203600622652,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 18.26619710803377, 'wind_speed': 21.671041243907162, 'visibility': 90.71950150576797, 'precipitation': 0.0}"
47,0.1828744540618391,0.17387086967503526,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 22.6399878107111, 'wind_speed': 9.618797936382425, 'visibility': 76.72255388533765, 'precipitation': 0.0}"
48,0.5340434729159669,0.34550687345722153,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 22.39860789499883, 'wind_speed': 6.23245551087574, 'visibility': 80.48580707044286, 'precipitation': 0.0}"
49,0.1088474884931848,0.23803199048799056,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 23.56161684637857, 'wind_speed': 17.746350296968533, 'visibility': 94.3143950542262, 'precipitation': 0.0}"
50,0.08558575148456632,0.0801170523707967,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 23.808181160912817, 'wind_speed': 19.2804834708148, 'visibility': 92.9448124769974, 'precipitation': 0.0}"
51,0.08558575148456632,0.0801170523707967,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 23.808181160912817, 'wind_speed': 19.2804834708148, 'visibility': 92.9448124769974, 'precipitation': 0.0}"
52,0.08558575148456632,0.0801170523707967,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 23.808181160912817, 'wind_speed': 19.2804834708148, 'visibility': 92.9448124769974, 'precipitation': 0.0}"
53,0.5462187097789463,0.38925416713475663,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 14.165390242451602, 'wind_speed': 15.53989332873458, 'visibility': 13.797924585861153, 'precipitation': 16.83563070939292}"
54,0.5462187097789463,0.38925416713475663,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 14.165390242451602, 'wind_speed': 15.53989332873458, 'visibility': 13.797924585861153, 'precipitation': 16.83563070939292}"
55,0.59824152051587,0.10825718682808254,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 20.908662997459658, 'wind_speed': 8.636665057017622, 'visibility': 81.12448834620778, 'precipitation': 0.0}"
56,0.5657117417892723,0.24392606660927044,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 17.158208564408557, 'wind_speed': 8.810817602814415, 'visibility': 78.63132276280773, 'precipitation': 0.0}"
57,0.09988606917854398,0.11920292202211755,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 20.50407115173528, 'wind_speed': 12.194511606735816, 'visibility': 90.96843574586424, 'precipitation': 0.0}"
58,0.32644683427140947,0.11028317010830697,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 22.594974026034546, 'wind_speed': 14.345564175555257, 'visibility': 93.4835437959434, 'precipitation': 0.0}"
59,0.23863457218489156,0.058624204909811704,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 24.53984053508991, 'wind_speed': 20.54039428543724, 'visibility': 97.71293649751232, 'precipitation': 0.0}"
60,0.2691909124525081,0.2900678520288174,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 16.509839276714008, 'wind_speed': 10.471113244675076, 'visibility': 80.3046751765579, 'precipitation': 0.0}"
61,0.09497952749222481,0.13307974554249738,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 20.902061111720595, 'wind_speed': 12.127038201220039, 'visibility': 77.53318310286676, 'precipitation': 0.0}"
62,0.30145348902236097,0.09368961974586859,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 16.19940950958043, 'wind_speed': 9.20239164003229, 'visibility': 84.03917251498746, 'precipitation': 0.0}"
63,0.11060923959962635,0.11920292202211755,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 17.724187164251838, 'wind_speed': 15.880171380178506, 'visibility': 94.9166856823179, 'precipitation': 0.0}"
64,0.3355126002721301,0.12070347839302287,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 15.312956526709328, 'wind_speed': 18.451694687870585, 'visibility': 95.23758699650048, 'precipitation': 0.0}"
65,0.3355126002721301,0.12070347839302287,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 15.312956526709328, 'wind_speed': 18.451694687870585, 'visibility': 95.23758699650048, 'precipitation': 0.0}"
66,0.8674258966939407,0.10412832281746476,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 19.05314408583989, 'wind_speed': 8.83185115655542, 'visibility': 80.74237981056112, 'precipitation': 0.0}"
67,0.3336080817272476,0.4820750547780146,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 26.16847387668315, 'wind_speed': 10.422850933291151, 'visibility': 76.18792365256492, 'precipitation': 0.0}"
68,0.3816527784819367,0.30740316419398583,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 24.869534100611062, 'wind_speed': 17.45007566111338, 'visibility': 96.64808955360792, 'precipitation': 0.0}"
69,0.10018827596381422,0.13530157086940772,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 17.27318672461985, 'wind_speed': 15.525391626638367, 'visibility': 94.07304090557462, 'precipitation': 0.0}"
70,0.26515676583426523,0.08619038980621044,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 15.762740794922925, 'wind_speed': 15.5754067440614, 'visibility': 94.0949377490435, 'precipitation': 0.0}"
71,0.11920292202211755,0.11920292202211755,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 19.516616425991014, 'wind_speed': 16.052990653286123, 'visibility': 93.11721341239775, 'precipitation': 0.9170955408420884}"
72,0.8071711451251776,0.8747945377488465,2.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 16.362093144175592, 'wind_speed': 19.350634126157544, 'visibility': 91.17119305232687, 'precipitation': 0.0}"
73,0.8071711451251776,0.8747945377488465,2.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 16.362093144175592, 'wind_speed': 19.350634126157544, 'visibility': 91.17119305232687, 'precipitation': 0.0}"
74,0.8071711451251776,0.8747945377488465,2.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 16.362093144175592, 'wind_speed': 19.350634126157544, 'visibility': 91.17119305232687, 'precipitation': 0.0}"
75,0.11071700347583417,0.12099563736471902,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 14.984237626222441, 'wind_speed': 17.561044153494247, 'visibility': 92.58237667215761, 'precipitation': 0.0}"
76,0.8281628886150314,0.8740671568578191,2.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 15.601896829452828, 'wind_speed': 19.931346340173487, 'visibility': 94.34137073138407, 'precipitation': 0.0}"
77,0.5249808281481169,0.27514422743635847,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 19.66940446124245, 'wind_speed': 12.790386053485083, 'visibility': 79.50059848876897, 'precipitation': 0.0}"
78,0.1214760688181484,0.2045020840268019,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 19.07854153129246, 'wind_speed': 11.23910390923063, 'visibility': 94.6705101141563, 'precipitation': 0.0}"
79,0.11370396650304884,0.14759269847673975,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 16.804357275764975, 'wind_speed': 18.529159153687125, 'visibility': 91.5361510096046, 'precipitation': 0.0}"
80,0.3960069448041151,0.20869130102682856,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 23.92812442519755, 'wind_speed': 19.03597395150065, 'visibility': 97.8522494294348, 'precipitation': 0.0}"
81,0.15092264973076722,0.11612303193433984,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 18.954170194566913, 'wind_speed': 16.264439277110945, 'visibility': 95.15221257249239, 'precipitation': 0.0}"
82,0.3778393272393937,0.11157191269524103,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 13.24331812111631, 'wind_speed': 17.41653137089898, 'visibility': 33.38851198453893, 'precipitation': 11.570729049902608}"
83,0.1945144549289251,0.1513107899299458,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 23.997035740845078, 'wind_speed': 23.773210111458887, 'visibility': 91.83852151700763, 'precipitation': 0.0}"
84,0.1945144549289251,0.1513107899299458,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 23.997035740845078, 'wind_speed': 23.773210111458887, 'visibility': 91.83852151700763, 'precipitation': 0.0}"
85,0.93484544451583,0.8807970779778823,2.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 19.0836058723411, 'wind_speed': 15.764301499359094, 'visibility': 93.58929188151389, 'precipitation': 0.0}"
86,0.21440109788917283,0.24667335289071166,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 16.20486047104729, 'wind_speed': 11.704663054442145, 'visibility': 80.38768054193076, 'precipitation': 0.0}"
87,0.21440109788917283,0.24667335289071166,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 16.20486047104729, 'wind_speed': 11.704663054442145, 'visibility': 80.38768054193076, 'precipitation': 0.0}"
88,0.382639268500256,0.13074761448436137,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 20.307397549924847, 'wind_speed': 17.502755846447137, 'visibility': 93.46788087927791, 'precipitation': 0.0}"
89,0.382639268500256,0.13074761448436137,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 20.307397549924847, 'wind_speed': 17.502755846447137, 'visibility': 93.46788087927791, 'precipitation': 0.0}"
90,0.93484544451583,0.8807970779778823,2.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 19.0836058723411, 'wind_speed': 15.764301499359094, 'visibility': 93.58929188151389, 'precipitation': 0.0}"
91,0.15533209471356585,0.1596539577170659,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 14.818691318290933, 'wind_speed': 19.05682976286026, 'visibility': 94.84866378023834, 'precipitation': 0.0}"
92,0.08328511871648892,0.11570099072748277,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 22.95406848521858, 'wind_speed': 5.796289365536158, 'visibility': 78.17319309298469, 'precipitation': 0.0}"
93,0.16160648262818578,0.12241953073369256,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 15.699185053179304, 'wind_speed': 21.793050439871447, 'visibility': 94.79848893880752, 'precipitation': 0.0}"
94,0.04830322187214706,0.17638001688173904,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 11.947793121499211, 'wind_speed': 18.483893513887693, 'visibility': 97.4363241009672, 'precipitation': 0.0}"
95,0.9351432361475447,0.06659809122934496,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 11.460551156372157, 'wind_speed': 16.425574325955107, 'visibility': 4.5651507942547696, 'precipitation': 18.75869774480391}"
96,0.21776691723681457,0.1014916260195313,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 19.756613076619622, 'wind_speed': 13.521756407353264, 'visibility': 96.77331845922325, 'precipitation': 0.0}"
97,0.5539316473328829,0.06905709047171785,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 24.946113965558716, 'wind_speed': 17.999520174482612, 'visibility': 92.98065876962696, 'precipitation': 0.0}"
98,0.5539316473328829,0.06905709047171785,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 24.946113965558716, 'wind_speed': 17.999520174482612, 'visibility': 92.98065876962696, 'precipitation': 0.0}"
99,0.5539316473328829,0.06905709047171785,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 24.946113965558716, 'wind_speed': 17.999520174482612, 'visibility': 92.98065876962696, 'precipitation': 0.0}"
100,0.1849079413301988,0.34591489099633665,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 19.73604478652603, 'wind_speed': 16.74380686511204, 'visibility': 93.65722283082688, 'precipitation': 0.0}"
101,0.11778905034396128,0.13031671935142025,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 22.70765693168232, 'wind_speed': 13.446924050946812, 'visibility': 93.87084999535608, 'precipitation': 0.0}"
102,0.8555793151630504,0.8772010076843582,2.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 22.279288239365293, 'wind_speed': 12.464388100537716, 'visibility': 96.36043172822932, 'precipitation': 0.0}"
103,0.5633912765234479,0.7372105625819093,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 19.833904547525208, 'wind_speed': 9.088766497091672, 'visibility': 78.59878604213263, 'precipitation': 0.0}"
104,0.8459033651325721,0.20370599399118725,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 20.96361279626558, 'wind_speed': 12.475998301651256, 'visibility': 81.79171942632668, 'precipitation': 0.0}"
105,0.10317728712096293,0.14843484366189724,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 22.733498202181845, 'wind_speed': 15.53957274888456, 'visibility': 95.20530060272118, 'precipitation': 0.0}"
106,0.16540671474742835,0.02888909713730356,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 23.995546139072168, 'wind_speed': 18.414413634069952, 'visibility': 96.54135363500558, 'precipitation': 0.0}"
107,0.11150082838880364,0.1580537566466897,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 25.35589555511298, 'wind_speed': 21.26239697526916, 'visibility': 94.89106208596868, 'precipitation': 0.0}"
108,0.12545226170871163,0.13063220392898098,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 18.281212199434222, 'wind_speed': 21.30754357525716, 'visibility': 94.35218990565743, 'precipitation': 0.0}"
109,0.8683177737374812,0.5000759409019735,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 21.29612922743273, 'wind_speed': 10.445443107754068, 'visibility': 79.36306276567721, 'precipitation': 0.0}"
110,0.6726732130488828,0.8406344414164316,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 20.37589205086671, 'wind_speed': 11.586335952683967, 'visibility': 44.369464495984595, 'precipitation': 6.371341782674784}"
111,0.19306767653987206,0.23103658255705548,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 21.342535023591577, 'wind_speed': 5.558808052126192, 'visibility': 80.52944343012079, 'precipitation': 0.0}"
112,0.19306767653987206,0.23103658255705548,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 21.342535023591577, 'wind_speed': 5.558808052126192, 'visibility': 80.52944343012079, 'precipitation': 0.0}"
113,0.8060720008357618,0.6331904548446035,2.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 19.872474209877637, 'wind_speed': 16.21250896780426, 'visibility': 93.34688074779967, 'precipitation': 0.0}"
114,0.5344686725444318,0.18808673834299355,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 20.11830410802574, 'wind_speed': 12.80146366320049, 'visibility': 92.95180981599167, 'precipitation': 0.0}"
115,0.7611897476089073,0.13227107040828315,1.0,"{'terrain': 'Wooded', 'time': 6, 'temperature': 19.717762280142612, 'wind_speed': 12.516277784331681, 'visibility': 81.36540677927367, 'precipitation': 0.0}"
116,0.2068601073348208,0.09026000270952876,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 17.91406977110027, 'wind_speed': 15.387788794173856, 'visibility': 97.44462387012446, 'precipitation': 0.0}"
117,0.6233517442385199,0.08599123966089259,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 23.47893089684182, 'wind_speed': 6.778639540285609, 'visibility': 78.49812561052609, 'precipitation': 0.0}"
118,0.46304576435829475,0.08340765930738188,1.0,"{'terrain': 'Sandy', 'time': 6, 'temperature': 25.70008015140397, 'wind_speed': 19.675806752776865, 'visibility': 95.17959010271139, 'precipitation': 0.0}"
119,0.09631468354605321,0.08984021163377849,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 11.10036569349888, 'wind_speed': 21.147337646943946, 'visibility': 90.57924247330398, 'precipitation': 0.0}"
120,0.3789429372162877,0.03706974523293638,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 19.546668639941757, 'wind_speed': 5.413034796312373, 'visibility': 75.77242674315701, 'precipitation': 0.0}"
121,0.3737996995929606,0.5510257848439505,2.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 21.676999003057208, 'wind_speed': 8.643823830307433, 'visibility': 61.00220211012122, 'precipitation': 3.0347379734239004}"
122,0.3737996995929606,0.5510257848439505,2.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 21.676999003057208, 'wind_speed': 8.643823830307433, 'visibility': 61.00220211012122, 'precipitation': 3.0347379734239004}"
123,0.7048599487740398,0.1239022766898356,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 20.500214111689708, 'wind_speed': 11.143334112887842, 'visibility': 78.4585618942793, 'precipitation': 0.0}"
124,0.20593158305626003,0.4028907969994671,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 22.444299964758734, 'wind_speed': 7.3991980849152075, 'visibility': 76.80022723782267, 'precipitation': 0.0}"
125,0.20593158305626003,0.4028907969994671,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 22.444299964758734, 'wind_speed': 7.3991980849152075, 'visibility': 76.80022723782267, 'precipitation': 0.0}"
126,0.12512653787721886,0.11268018830367847,1.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 18.174252022051316, 'wind_speed': 19.41164957526541, 'visibility': 94.09966194323216, 'precipitation': 0.0}"
127,0.21253849710863337,0.17833748409635036,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 15.177374860682987, 'wind_speed': 21.47464727839134, 'visibility': 90.80713849777284, 'precipitation': 0.0}"
128,0.20746184398865794,0.8943344805890701,2.0,"{'terrain': 'Grassy', 'time': 6, 'temperature': 17.819166271940276, 'wind_speed': 15.592221297672438, 'visibility': 56.06724416303347, 'precipitation': 16.999098643746635}"
129,0.16160648262818578,0.12241953073369256,1.0,"{'terrain': 'Rocky', 'time': 6, 'temperature': 15.699185053179304, 'wind_speed': 21.793050439871447, 'visibility': 94.79848893880752, 'precipitation': 0.0}"
130,0.5705791234775869,0.2362130603686083,1.0,"{'terrain': 'Swampy', 'time': 6, 'temperature': 22.852103033647772, 'wind_speed': 7.411329102437, 'visibility': 76.65152110702856, 'precipitation': 0.0}"
